ser topiony szynka plastry	ser topiony szynka plastry	piotr i paweł s.a.	" piotr i paweł s.a "	100 g	sery, serki	sery topione, smażone i inne	259	17	5.6	21	True
ser topiony tost plastry	ser topiony tost plastry	piotr i paweł s.a.	" piotr i paweł s.a "	100 g	sery, serki	sery topione, smażone i inne	262	17	6.3	21	True
ser topiony z mleka koziego danmis	ser topiony z mleka koziego danmis	agro-danmis		100 g	sery, serki	sery kozie	331	30	2.5	13	True
ser turek brie naturalny duża porcja	ser brie naturalny duża porcja	turek	naturek	100 g	sery, serki	sery żółte i pleśniowe	356	31	1.3	18	True
ser twardy cheestrings twister	ser twardy twister	temar	cheestrings	100 g	sery, serki	sery topione, smażone i inne	1305	23	2.5	24	True
ser twardy dojrzewający z mleka koziego.	ser twardy dojrzewający z mleka koziego.	kuchnia polki		100 g	sery, serki	sery kozie	386	32	0	25	True
ser twardy dojrzewający z mleka krowiego z przyprawami.	ser twardy dojrzewający z mleka krowiego z przyprawami.	kuchnia polki		100 g	sery, serki	sery żółte i pleśniowe	380	32	0	23	True
ser twardy dojrzewający z mleka krowiego.	ser twardy dojrzewający z mleka krowiego.	kuchnia polki		100 g	sery, serki	sery żółte i pleśniowe	368	30	0	23	True
ser twardy dojrzewający z mleka owczego.	ser twardy dojrzewający z mleka owczego.	kuchnia polki		100 g	sery, serki	sery kozie	378	31	0	23	True
ser twarogowy "almette" rzodkiewka	ser twarogowy "almette" rzodkiewka	hochland	almette	100 g	sery, serki	sery białe i twarogowe	245	22	5.2	6.6	True
ser twarogowy "almette" szpinak i czosnek	ser twarogowy "almette" szpinak i czosnek	hochland	almette	100 g	sery, serki	sery białe i twarogowe	242	22	3.9	7.2	True
ser twarogowy milandia cebulka i zioła	ser twarogowy milandia cebulka i zioła	piątnica	piątnica	100 g	sery, serki	sery białe i twarogowe	276	24	5	10	True
ser twarogowy milandia papryka i pomidor	ser twarogowy milandia papryka i pomidor	piątnica	piątnica	100 g	sery, serki	sery białe i twarogowe	276	24	5	10	True
ser twarogowy milandia różowy pieprz brazylijski	ser twarogowy milandia różowy pieprz brazylijski	piątnica	piątnica	100 g	sery, serki	sery białe i twarogowe	276	24	5	10	True
ser twarogowy milandia śmietankowy	ser twarogowy milandia śmietankowy	piątnica	piątnica	100 g	sery, serki	sery białe i twarogowe	276	24	5	10	True
ser twarogowy tłusty kostka	ser twarogowy tłusty kostka	figand		100 g	sery, serki	sery białe i twarogowe	153	8	4.2	16	True
ser tylżycki bio kostka	ser tylżycki bio kostka	serabio		100 g	nabiał	produkty bio	361	29	0	23	True
ser tylżycki łowicz	ser tylżycki łowicz	osm łowicz	łowicz	100 g	sery, serki	sery żółte i pleśniowe	334	26	0.1	25	True
ser tylżycki mlekpol	ser tylżycki mlekpol	mlekpol		100 g	sery, serki	sery żółte i pleśniowe	347	27	0	26	True
ser tylżycki plastry	ser tylżycki plastry	pozostali producenci	mlekpol	100 g	sery, serki	sery żółte i pleśniowe	347	27	0	26	True
ser valbon brie	ser brie	hochland	valbon	100 g	sery, serki	sery żółte i pleśniowe	356	32	1	17	True
ser valbon brie z oliwkami	ser brie z oliwkami	hochland	valbon	100 g	sery, serki	sery żółte i pleśniowe	347	31	1.2	17	True
ser valbon camembert	ser camembert	hochland	valbon	100 g	sery, serki	sery żółte i pleśniowe	356	32	1	17	True
ser valbon delice	ser delice	hochland	valbon	100 g	sery, serki	sery żółte i pleśniowe	1571	33.5	1	18.5	True
ser valbon rouge	ser rouge	hochland	valbon	100 g	sery, serki	sery żółte i pleśniowe	378	33	1	17	True
ser wensleydale z mango i imbirem	ser wensleydale z mango i imbirem	temar		100 g	sery, serki	sery żółte i pleśniowe	370	23	23.5	16.5	True
ser wensleydale z żurawiną	ser wensleydale z żurawiną	temar		100 g	sery, serki	sery żółte i pleśniowe	368	27.1	11.8	18.7	True
ser wiedeński ricotta ceko	ser wiedeński ricotta ceko	ceko	ceko	100 g	sery, serki	sery białe i twarogowe	151	11	3.3	9.7	True
ser włoski swieżo tarty	ser włoski swieżo tarty	temar		100 g	sery, serki	sery żółte i pleśniowe	1630	0	0	0	True
ser z niebieską pleśnią blue/100g	ser z niebieską pleśnią blue/100g	turek	naturek	100 g	sery, serki	sery żółte i pleśniowe	373	32	1.4	19	True
ser zbójnik	ser zbójnik	ceko		100 g	sery, serki	sery żółte i pleśniowe	320	24	0.9	25	True
ser zottarella classic xxl zott	ser zottarella classic xxl zott	zott	zott	100 g	sery, serki	sery białe i twarogowe	248	19	1.5	17.5	True
ser zottarella classic zott	ser zottarella classic zott	zott	zott	100 g	sery, serki	sery białe i twarogowe	248	19	1.5	17.5	True
ser żółty edamski plastry	ser żółty edamski plastry	hochland	hochland	100 g	sery, serki	sery żółte i pleśniowe	338	26	0	26	True
ser żółty gouda plastry	ser żółty gouda plastry	hochland	hochland	100 g	sery, serki	sery żółte i pleśniowe	352	28	0	25	True
ser żółty gouda wędzona plastry	ser żółty gouda wędzona plastry	hochland	hochland	100 g	sery, serki	sery żółte i pleśniowe	352	28	0	25	True
ser żółty maasdamer plastry	ser żółty maasdamer plastry	hochland	hochland	100 g	sery, serki	sery żółte i pleśniowe	342	26	0	27	True
ser żółty pomidor suszony czosnek	ser żółty pomidor suszony czosnek	serabio		100 g	sery, serki	sery żółte i pleśniowe	350	26	0	27	True
ser żółty tylżycki plastry	ser żółty tylżycki plastry	hochland	hochland	100 g	sery, serki	sery żółte i pleśniowe	385	33	0	22	True
ser żółty z ziarnami	ser żółty z ziarnami	serabio		100 g	sery, serki	sery żółte i pleśniowe	350	26	0	27	True
serek almette fruit z gruszką i jabłkiem	serek fruit z gruszką i jabłkiem	hochland	almette	100 g	sery, serki	sery białe i twarogowe	250	20	11	5.7	True
serek almette fruit z jagodą i maliną	serek fruit z jagodą i maliną	hochland	almette	100 g	sery, serki	sery białe i twarogowe	266	22	10	6.2	True
serek almette fruit z wiśnią i żurawiną	serek fruit z wiśnią i żurawiną	hochland	almette	100 g	sery, serki	sery białe i twarogowe	268	22	10	6.5	True
serek almette jogurtowy	serek jogurtowy	hochland	almette	100 g	sery, serki	sery białe i twarogowe	240	21	5.9	6.8	True
serek almette śmietankowy	serek śmietankowy	hochland	almette	100 g	sery, serki	sery białe i twarogowe	232	20	6.2	6.7	True
serek almette z bazylią	serek z bazylią	hochland	almette	100 g	sery, serki	sery białe i twarogowe	237	21	5	7.1	True
serek almette z chrzanem	serek z chrzanem	hochland	almette	100 g	sery, serki	sery białe i twarogowe	257	23	6.2	6.4	True
serek almette z czosnkiem niedźwiedzim	serek z czosnkiem niedźwiedzim	hochland	almette	100 g	sery, serki	sery białe i twarogowe	215	18	6.2	7	True
serek almette z kolorowym pieprzem	serek z kolorowym pieprzem	hochland	almette	100 g	sery, serki	sery białe i twarogowe	246	22	5.4	6.5	True
serek almette z ogórkiem i ziołami	serek z ogórkiem i ziołami	hochland	almette	100 g	sery, serki	sery białe i twarogowe	243	22	5.5	5.8	True
serek almette z pomidorami	serek z pomidorami	hochland	almette	100 g	sery, serki	sery białe i twarogowe	235	20	6.6	7.1	True
serek almette z ziołami	serek z ziołami	hochland	almette	100 g	sery, serki	sery białe i twarogowe	230	20	5.6	6.8	True
serek almette ze szczypiorkiem i cebulą	serek ze szczypiorkiem i cebulą	hochland	almette	100 g	sery, serki	sery białe i twarogowe	230	20	5.8	6.8	True
serek bakuś biszkoptowy	serek bakuś biszkoptowy	bakoma	bakoma	100 g	sery, serki	serki homogenizowane	104	4	11.2	5.8	True
serek bakuś czekoladowy	serek bakuś czekoladowy	bakoma	bakoma	100 g	sery, serki	serki homogenizowane	111	4	12.9	5.8	True
serek bakuś do kieszonki o smaku czekolady	serek bakuś do kieszonki o smaku czekolady	bakoma	bakoma	100 g	sery, serki	serki homogenizowane	106	2.4	14.5	6.5	True
serek bakuś do kieszonki truskawkowy	serek bakuś do kieszonki truskawkowy	bakoma	bakoma	100 g	nabiał	jogurty, kefiry, desery	95	2.2	12.5	6.3	True
serek bakuś do kieszonki waniliowy	serek bakuś do kieszonki waniliowy	bakoma	bakoma	100 g	nabiał	jogurty, kefiry, desery	98	2.2	13.1	6.4	True
serek bakuś puszysty wafelkowy	serek bakuś puszysty wafelkowy	bakoma	bakoma	100 g	sery, serki	serki homogenizowane	122	4	15.8	5.8	True
serek bakuś truskawkowy	serek bakuś truskawkowy	bakoma	bakoma	100 g	sery, serki	serki homogenizowane	117	4	14.4	5.8	True
serek bakuś waniliowy	serek bakuś waniliowy	bakoma	bakoma	100 g	sery, serki	serki homogenizowane	117	4	14.4	5.8	True
serek bieluch lekki naturalny	serek lekki naturalny	biomlek	bieluch	100 g	sery, serki	sery białe i twarogowe	81	3	4.5	9	True
serek brzoskwiniowo -bananowy eko	serek brzoskwiniowo -bananowy eko	ekołukta		100 g	nabiał	produkty bio	625	6	15	8.7	True
serek bukiett puszysty śmietankowy	serek bukiett puszysty śmietankowy	figand		100 g	sery, serki	sery białe i twarogowe	236	21	5.2	6.5	True
serek bukiett puszysty ze szczypiorkiem	serek bukiett puszysty ze szczypiorkiem	figand		100 g	sery, serki	sery białe i twarogowe	237	21	5.4	6.5	True
serek capri typu włoskiego	serek capri typu włoskiego	osm sierpc	sierpc	100 g	sery, serki	sery białe i twarogowe	190	14	3.6	12	True
serek chudy miss talia maluta	serek chudy miss talia maluta	maluta	maluta	100 g	sery, serki	serki homogenizowane	58	0	5.2	9.2	True
serek czarnków czekoladowy	serek czarnków czekoladowy	osm czarnków		100 g	sery, serki	serki homogenizowane	833	0	0	0	True
serek danio białe o smaku śmietankowym	serek danio białe o smaku śmietankowym	danone	danone	100 g	sery, serki	serki homogenizowane	0	2.9	12.5	4.9	True
serek danio białe o smaku śmietankowym 4*140g	serek danio białe o smaku śmietankowym 4*140g	danone	danone	100 g	sery, serki	serki homogenizowane	0	2.9	12.5	4.9	True
serek danio brzoskwinia	serek danio brzoskwinia	danone	danone	100 g	sery, serki	serki homogenizowane	0	2.9	16.3	4.9	True
serek danio czekolada orzech	serek danio czekolada orzech	danone	danone	100 g	sery, serki	serki homogenizowane	0	3.4	16.3	5.2	True
serek danio extra kawowe z kulkami w czekoladzie	serek danio extra kawowe z kulkami w czekoladzie	danone	danone	100 g	sery, serki	serki homogenizowane	0	4.7	16.5	5.5	True
serek danio extra z czekoladą 4*130g	serek danio extra z czekoladą 4*130g	danone	danone	100 g	sery, serki	serki homogenizowane	0	4.4	14.5	5.3	True
serek danio extra z czekoladą xxl	serek danio extra z czekoladą xxl	danone	danone	100 g	sery, serki	serki homogenizowane	0	4.4	14.5	5.3	True
serek danio extra z kawałkami toffi	serek danio extra z kawałkami toffi	danone	danone	100 g	sery, serki	serki homogenizowane	0	5.1	17.3	5.4	True
serek danio extra z kokosowymi kawałkami	serek danio extra z kokosowymi kawałkami	danone	danone	100 g	sery, serki	serki homogenizowane	0	3	15.7	5.4	True
serek danio gruszka-brzoskwinia	serek danio gruszka-brzoskwinia	danone	danone	100 g	sery, serki	serki homogenizowane	0	3.1	14.1	5.2	True
serek danio jagoda	serek danio jagoda	danone	danone	100 g	sery, serki	serki homogenizowane	0	2.9	15.6	5	True
serek danio malinowy	serek danio malinowy	danone	danone	100 g	sery, serki	serki homogenizowane	0	2.9	16.2	5	True
serek danio szarlotka	serek danio szarlotka	danone	danone	100 g	sery, serki	serki homogenizowane	0	3	15.2	5	True
serek danio truskawkowy	serek danio truskawkowy	danone	danone	100 g	sery, serki	serki homogenizowane	0	2.9	15.8	4.9	True
serek danio truskawkowy 4*140g	serek danio truskawkowy 4*140g	danone	danone	100 g	sery, serki	serki homogenizowane	0	2.9	18.8	4.9	True
serek danio w saszetce czekolada orzech	serek danio w saszetce czekolada orzech	danone	danone	100 g	sery, serki	serki homogenizowane	0	3.4	16.3	5.2	True
serek danio w saszetce truskawka	serek danio w saszetce truskawka	danone	danone	100 g	sery, serki	serki homogenizowane	0	3.1	14.4	5.2	True
serek danio w saszetce wanilia	serek danio w saszetce wanilia	danone	danone	100 g	sery, serki	serki homogenizowane	0	2.9	13.9	4.9	True
serek danio waniliowy	serek danio waniliowy	danone	danone	100 g	sery, serki	serki homogenizowane	0	2.9	13.9	4.9	True
serek danio waniliowy 4*140g	serek danio waniliowy 4*140g	danone	danone	100 g	sery, serki	serki homogenizowane	0	2.9	13.9	4.9	True
serek danio waniliowy kubek rodzinny	serek danio waniliowy kubek rodzinny	danone	danone	100 g	sery, serki	serki homogenizowane	0	2.9	13.9	4.9	True
serek danio waniliowy xxl	serek danio waniliowy xxl	danone	danone	100 g	sery, serki	serki homogenizowane	0	2.9	13.9	4.9	True
serek danio waniliowy xxl	serek danio waniliowy xxl	danone	danone	100 g	sery, serki	serki homogenizowane	0	2.9	13.9	4.9	True
serek danio wiśnia	serek danio wiśnia	danone	danone	100 g	sery, serki	serki homogenizowane	0	2.9	14.3	5	True
serek homogenizowany truskawkowy	serek homogenizowany truskawkowy	rolmlecz	rolmlecz	100 g	sery, serki	serki homogenizowane	0	5.5	15	7	True
serek homogenizowany łowicz waniliowy	serek homogenizowany waniliowy	tsm	łowicz	100 g	sery, serki	serki homogenizowane	121	4.5	13	7	True
serek homogenizowany natura	serek homogenizowany natura	jana		100 g	sery, serki	serki homogenizowane	117	6.5	4.7	10	True
serek homogenizowany naturalny bez laktozy łowicz	serek homogenizowany naturalny bez laktozy łowicz	osm łowicz	łowicz	100 g	nabiał	bez laktozy	121	7	3.5	11	True
serek homogenizowany o smaku waniliowym	serek homogenizowany o smaku waniliowym	maluta	maluta	100 g	sery, serki	serki homogenizowane	151	7	15	7	True
serek homogenizowany o smaku waniliowym maluta	serek homogenizowany o smaku waniliowym maluta	maluta	maluta	100 g	sery, serki	serki homogenizowane	163	7	18	7	True
serek homogenizowany rolmlecz truskawka	serek homogenizowany truskawka	rolmlecz	rolmlecz	100 g	sery, serki	serki homogenizowane	0	5.5	15	7	True
serek homogenizowany wanilia	serek homogenizowany wanilia	rolmlecz	rolmlecz	100 g	sery, serki	serki homogenizowane	0	5.5	15	7	True
serek homogenizowany wanilia maluta	serek homogenizowany wanilia maluta	maluta	maluta	100 g	sery, serki	serki homogenizowane	163	7	18	7	True
serek homogenizowany waniliowy piotr i paweł	serek homogenizowany waniliowy piotr i paweł	piotr i paweł s.a.	"piotr i paweł" s.a.	100 g	sery, serki	serki homogenizowane	155	7	16	7	True
serek homogenizowany waniliowy piotr i paweł	serek homogenizowany waniliowy piotr i paweł	piotr i paweł s.a.	"piotr i paweł" s.a.	100 g	sery, serki	serki homogenizowane	155	7	16	7	True
serek kanapkowy naturalny smak	serek kanapkowy naturalny smak	jana	jana	100 g	sery, serki	sery białe i twarogowe	207	17	5.4	7.5	True
serek kanapkowy z czosnkiem i bazylią	serek kanapkowy z czosnkiem i bazylią	jana	jana	100 g	sery, serki	sery białe i twarogowe	166	12	6	8	True
serek kiri przekąska+paluszki chlebowe	serek przekąska+paluszki chlebowe	danone	kiri	100 g	sery, serki	sery topione, smażone i inne	0	19	22	8	True
serek kozi naturek nasz twarogowy	serek kozi nanasz twarogowy	turek	naturek	100 g	sery, serki	sery kozie	151	11	4	9.1	True
serek kozi naturek nasz twarogowy ziołowy	serek kozi nanasz twarogowy ziołowy	turek	naturek	100 g	sery, serki	sery kozie	151	11	4	9.1	True
serek kremowo-śmietankowy ostrowia	serek kremowo-śmietankowy ostrowia	ostrowia	ostrowia	100 g	sery, serki	sery białe i twarogowe	243	23	0	0	True
serek kremowo-śmietankowy z ziołami ostrowia	serek kremowo-śmietankowy z ziołami ostrowia	ostrowia	ostrowia	100 g	sery, serki	sery białe i twarogowe	243	23	0	0	True
serek kremowo-śmietankowy ze szczypiorkiem ostrowia	serek kremowo-śmietankowy ze szczypiorkiem ostrowia	ostrowia	ostrowia	100 g	sery, serki	sery białe i twarogowe	243	23	0	0	True
serek kremowy bez laktozy	serek kremowy bez laktozy	milk-trade		100 g	sery, serki	sery białe i twarogowe	226	22	2.7	4.3	True
serek kremowy kanapkowy śmietankowy	serek kremowy kanapkowy śmietankowy	hochland	hochland	100 g	sery, serki	sery białe i twarogowe	206	19	3.7	5.1	True
serek kremowy kanapkowy z czosnkiem i ziołami	serek kremowy kanapkowy z czosnkiem i ziołami	hochland	hochland	100 g	sery, serki	sery białe i twarogowe	212	19	5.6	4.6	True
serek kremowy kanapkowy z ogórkiem i koperkiem	serek kremowy kanapkowy z ogórkiem i koperkiem	hochland	hochland	100 g	sery, serki	sery białe i twarogowe	200	18	4.8	4.6	True
serek kremowy kanapkowy z szynką	serek kremowy kanapkowy z szynką	hochland	hochland	100 g	sery, serki	sery białe i twarogowe	200	18	4.7	4.8	True
serek kremowy kanapkowy ze szczypiorkiem	serek kremowy kanapkowy ze szczypiorkiem	hochland	hochland	100 g	sery, serki	sery białe i twarogowe	204	18	5.8	4.6	True
serek lactofree kremowy naturalny bez laktozy	serek lactofree kremowy naturalny bez laktozy	arla	arla	100 g	nabiał	bez laktozy	190	16	3.3	7.8	True
serek łowicki aksamitny naturalny	serek łowicki aksamitny naturalny	osm łowicz	łowicz	100 g	sery, serki	sery białe i twarogowe	230	21	3.6	6.4	True
serek milandia naturalny	serek milandia naturalny	piatnica	piątnica	100 g	sery, serki	sery białe i twarogowe	243	23	3	6	True
serek milandia z ziołami.	serek milandia z ziołami.	piatnica	piątnica	100 g	sery, serki	sery białe i twarogowe	243	23	3	6	True
serek milandia ze szpinakiem i czosnkiem.	serek milandia ze szpinakiem i czosnkiem.	piatnica	piątnica	100 g	sery, serki	sery białe i twarogowe	243	23	3	6	True
serek na turek nasz mleczny lekki	serek na nasz mleczny lekki	turek	naturek	100 g	sery, serki	sery białe i twarogowe	92	5	4.5	7.3	True
serek na turek nasz mleczny naturalny	serek na nasz mleczny naturalny	turek	naturek	100 g	sery, serki	sery białe i twarogowe	246	22	4.5	7.6	True
